,drought_characteristic,income_distribution,income_elasticity,fee_passthrough,reservoir_capacity,pay_back_period,discount_rate,mitigation_decision,build_decision
1394,baseline.csv,state,0.7,income_threshold,2800,40,3.0,improved,none
1397,baseline.csv,state,0.7,income_threshold,2800,40,3.0,build,desal
1403,baseline.csv,state,0.7,income_threshold,2800,40,4.5,build,desal
1409,baseline.csv,state,0.7,income_threshold,5600,20,1.5,build,desal
1410,baseline.csv,state,0.7,income_threshold,5600,20,3.0,baseline,none
1412,baseline.csv,state,0.7,income_threshold,5600,20,3.0,improved,none
1415,baseline.csv,state,0.7,income_threshold,5600,20,3.0,build,desal
1421,baseline.csv,state,0.7,income_threshold,5600,20,4.5,build,desal
1427,baseline.csv,state,0.7,income_threshold,5600,30,1.5,build,desal
1428,baseline.csv,state,0.7,income_threshold,5600,30,3.0,baseline,none
1430,baseline.csv,state,0.7,income_threshold,5600,30,3.0,improved,none
1433,baseline.csv,state,0.7,income_threshold,5600,30,3.0,build,desal
1439,baseline.csv,state,0.7,income_threshold,5600,30,4.5,build,desal
1445,baseline.csv,state,0.7,income_threshold,5600,40,1.5,build,desal
1446,baseline.csv,state,0.7,income_threshold,5600,40,3.0,baseline,none
1448,baseline.csv,state,0.7,income_threshold,5600,40,3.0,improved,none
1451,baseline.csv,state,0.7,income_threshold,5600,40,3.0,build,desal
1457,baseline.csv,state,0.7,income_threshold,5600,40,4.5,build,desal
1463,baseline.csv,low_income,0.1,zero_threshold,1400,20,1.5,build,desal
1464,baseline.csv,low_income,0.1,zero_threshold,1400,20,3.0,baseline,none
1466,baseline.csv,low_income,0.1,zero_threshold,1400,20,3.0,improved,none
1469,baseline.csv,low_income,0.1,zero_threshold,1400,20,3.0,build,desal
1475,baseline.csv,low_income,0.1,zero_threshold,1400,20,4.5,build,desal
1481,baseline.csv,low_income,0.1,zero_threshold,1400,30,1.5,build,desal
1482,baseline.csv,low_income,0.1,zero_threshold,1400,30,3.0,baseline,none
1484,baseline.csv,low_income,0.1,zero_threshold,1400,30,3.0,improved,none
1487,baseline.csv,low_income,0.1,zero_threshold,1400,30,3.0,build,desal
1493,baseline.csv,low_income,0.1,zero_threshold,1400,30,4.5,build,desal
1499,baseline.csv,low_income,0.1,zero_threshold,1400,40,1.5,build,desal
1500,baseline.csv,low_income,0.1,zero_threshold,1400,40,3.0,baseline,none
1502,baseline.csv,low_income,0.1,zero_threshold,1400,40,3.0,improved,none
1505,baseline.csv,low_income,0.1,zero_threshold,1400,40,3.0,build,desal
1511,baseline.csv,low_income,0.1,zero_threshold,1400,40,4.5,build,desal
1517,baseline.csv,low_income,0.1,zero_threshold,2800,20,1.5,build,desal
1518,baseline.csv,low_income,0.1,zero_threshold,2800,20,3.0,baseline,none
1520,baseline.csv,low_income,0.1,zero_threshold,2800,20,3.0,improved,none
1523,baseline.csv,low_income,0.1,zero_threshold,2800,20,3.0,build,desal
1529,baseline.csv,low_income,0.1,zero_threshold,2800,20,4.5,build,desal
1535,baseline.csv,low_income,0.1,zero_threshold,2800,30,1.5,build,desal
1536,baseline.csv,low_income,0.1,zero_threshold,2800,30,3.0,baseline,none
1538,baseline.csv,low_income,0.1,zero_threshold,2800,30,3.0,improved,none
1541,baseline.csv,low_income,0.1,zero_threshold,2800,30,3.0,build,desal
1547,baseline.csv,low_income,0.1,zero_threshold,2800,30,4.5,build,desal
1553,baseline.csv,low_income,0.1,zero_threshold,2800,40,1.5,build,desal
1554,baseline.csv,low_income,0.1,zero_threshold,2800,40,3.0,baseline,none
1556,baseline.csv,low_income,0.1,zero_threshold,2800,40,3.0,improved,none
1559,baseline.csv,low_income,0.1,zero_threshold,2800,40,3.0,build,desal
1565,baseline.csv,low_income,0.1,zero_threshold,2800,40,4.5,build,desal
1571,baseline.csv,low_income,0.1,zero_threshold,5600,20,1.5,build,desal
1572,baseline.csv,low_income,0.1,zero_threshold,5600,20,3.0,baseline,none
1574,baseline.csv,low_income,0.1,zero_threshold,5600,20,3.0,improved,none
1577,baseline.csv,low_income,0.1,zero_threshold,5600,20,3.0,build,desal
1583,baseline.csv,low_income,0.1,zero_threshold,5600,20,4.5,build,desal
1589,baseline.csv,low_income,0.1,zero_threshold,5600,30,1.5,build,desal
1590,baseline.csv,low_income,0.1,zero_threshold,5600,30,3.0,baseline,none
1592,baseline.csv,low_income,0.1,zero_threshold,5600,30,3.0,improved,none
1595,baseline.csv,low_income,0.1,zero_threshold,5600,30,3.0,build,desal
1601,baseline.csv,low_income,0.1,zero_threshold,5600,30,4.5,build,desal
1607,baseline.csv,low_income,0.1,zero_threshold,5600,40,1.5,build,desal
1608,baseline.csv,low_income,0.1,zero_threshold,5600,40,3.0,baseline,none
1610,baseline.csv,low_income,0.1,zero_threshold,5600,40,3.0,improved,none
1613,baseline.csv,low_income,0.1,zero_threshold,5600,40,3.0,build,desal
1619,baseline.csv,low_income,0.1,zero_threshold,5600,40,4.5,build,desal
1625,baseline.csv,low_income,0.1,high_threshold,1400,20,1.5,build,desal
1626,baseline.csv,low_income,0.1,high_threshold,1400,20,3.0,baseline,none
1628,baseline.csv,low_income,0.1,high_threshold,1400,20,3.0,improved,none
1631,baseline.csv,low_income,0.1,high_threshold,1400,20,3.0,build,desal
1637,baseline.csv,low_income,0.1,high_threshold,1400,20,4.5,build,desal
1643,baseline.csv,low_income,0.1,high_threshold,1400,30,1.5,build,desal
1644,baseline.csv,low_income,0.1,high_threshold,1400,30,3.0,baseline,none
1646,baseline.csv,low_income,0.1,high_threshold,1400,30,3.0,improved,none
1649,baseline.csv,low_income,0.1,high_threshold,1400,30,3.0,build,desal
1655,baseline.csv,low_income,0.1,high_threshold,1400,30,4.5,build,desal
1661,baseline.csv,low_income,0.1,high_threshold,1400,40,1.5,build,desal
1662,baseline.csv,low_income,0.1,high_threshold,1400,40,3.0,baseline,none
1664,baseline.csv,low_income,0.1,high_threshold,1400,40,3.0,improved,none
1667,baseline.csv,low_income,0.1,high_threshold,1400,40,3.0,build,desal
1673,baseline.csv,low_income,0.1,high_threshold,1400,40,4.5,build,desal
1679,baseline.csv,low_income,0.1,high_threshold,2800,20,1.5,build,desal
1680,baseline.csv,low_income,0.1,high_threshold,2800,20,3.0,baseline,none
1682,baseline.csv,low_income,0.1,high_threshold,2800,20,3.0,improved,none
1685,baseline.csv,low_income,0.1,high_threshold,2800,20,3.0,build,desal
1691,baseline.csv,low_income,0.1,high_threshold,2800,20,4.5,build,desal
1697,baseline.csv,low_income,0.1,high_threshold,2800,30,1.5,build,desal
1698,baseline.csv,low_income,0.1,high_threshold,2800,30,3.0,baseline,none
1700,baseline.csv,low_income,0.1,high_threshold,2800,30,3.0,improved,none
1703,baseline.csv,low_income,0.1,high_threshold,2800,30,3.0,build,desal
1709,baseline.csv,low_income,0.1,high_threshold,2800,30,4.5,build,desal
1715,baseline.csv,low_income,0.1,high_threshold,2800,40,1.5,build,desal
1716,baseline.csv,low_income,0.1,high_threshold,2800,40,3.0,baseline,none
1718,baseline.csv,low_income,0.1,high_threshold,2800,40,3.0,improved,none
1721,baseline.csv,low_income,0.1,high_threshold,2800,40,3.0,build,desal
1727,baseline.csv,low_income,0.1,high_threshold,2800,40,4.5,build,desal
1733,baseline.csv,low_income,0.1,high_threshold,5600,20,1.5,build,desal
1734,baseline.csv,low_income,0.1,high_threshold,5600,20,3.0,baseline,none
1736,baseline.csv,low_income,0.1,high_threshold,5600,20,3.0,improved,none
1739,baseline.csv,low_income,0.1,high_threshold,5600,20,3.0,build,desal
1745,baseline.csv,low_income,0.1,high_threshold,5600,20,4.5,build,desal
1751,baseline.csv,low_income,0.1,high_threshold,5600,30,1.5,build,desal
1752,baseline.csv,low_income,0.1,high_threshold,5600,30,3.0,baseline,none
1754,baseline.csv,low_income,0.1,high_threshold,5600,30,3.0,improved,none
1757,baseline.csv,low_income,0.1,high_threshold,5600,30,3.0,build,desal
1763,baseline.csv,low_income,0.1,high_threshold,5600,30,4.5,build,desal
1769,baseline.csv,low_income,0.1,high_threshold,5600,40,1.5,build,desal
1770,baseline.csv,low_income,0.1,high_threshold,5600,40,3.0,baseline,none
1772,baseline.csv,low_income,0.1,high_threshold,5600,40,3.0,improved,none
1775,baseline.csv,low_income,0.1,high_threshold,5600,40,3.0,build,desal
1781,baseline.csv,low_income,0.1,high_threshold,5600,40,4.5,build,desal
1787,baseline.csv,low_income,0.1,income_threshold,1400,20,1.5,build,desal
1788,baseline.csv,low_income,0.1,income_threshold,1400,20,3.0,baseline,none
1790,baseline.csv,low_income,0.1,income_threshold,1400,20,3.0,improved,none
1793,baseline.csv,low_income,0.1,income_threshold,1400,20,3.0,build,desal
1799,baseline.csv,low_income,0.1,income_threshold,1400,20,4.5,build,desal
1805,baseline.csv,low_income,0.1,income_threshold,1400,30,1.5,build,desal
1806,baseline.csv,low_income,0.1,income_threshold,1400,30,3.0,baseline,none
1808,baseline.csv,low_income,0.1,income_threshold,1400,30,3.0,improved,none
1811,baseline.csv,low_income,0.1,income_threshold,1400,30,3.0,build,desal
1817,baseline.csv,low_income,0.1,income_threshold,1400,30,4.5,build,desal
1823,baseline.csv,low_income,0.1,income_threshold,1400,40,1.5,build,desal
1824,baseline.csv,low_income,0.1,income_threshold,1400,40,3.0,baseline,none
1826,baseline.csv,low_income,0.1,income_threshold,1400,40,3.0,improved,none
1829,baseline.csv,low_income,0.1,income_threshold,1400,40,3.0,build,desal
1835,baseline.csv,low_income,0.1,income_threshold,1400,40,4.5,build,desal
1841,baseline.csv,low_income,0.1,income_threshold,2800,20,1.5,build,desal
1842,baseline.csv,low_income,0.1,income_threshold,2800,20,3.0,baseline,none
1844,baseline.csv,low_income,0.1,income_threshold,2800,20,3.0,improved,none
1847,baseline.csv,low_income,0.1,income_threshold,2800,20,3.0,build,desal
1853,baseline.csv,low_income,0.1,income_threshold,2800,20,4.5,build,desal
1859,baseline.csv,low_income,0.1,income_threshold,2800,30,1.5,build,desal
1860,baseline.csv,low_income,0.1,income_threshold,2800,30,3.0,baseline,none
1862,baseline.csv,low_income,0.1,income_threshold,2800,30,3.0,improved,none
1865,baseline.csv,low_income,0.1,income_threshold,2800,30,3.0,build,desal
1871,baseline.csv,low_income,0.1,income_threshold,2800,30,4.5,build,desal
1877,baseline.csv,low_income,0.1,income_threshold,2800,40,1.5,build,desal
1878,baseline.csv,low_income,0.1,income_threshold,2800,40,3.0,baseline,none
1880,baseline.csv,low_income,0.1,income_threshold,2800,40,3.0,improved,none
1883,baseline.csv,low_income,0.1,income_threshold,2800,40,3.0,build,desal
1889,baseline.csv,low_income,0.1,income_threshold,2800,40,4.5,build,desal
1895,baseline.csv,low_income,0.1,income_threshold,5600,20,1.5,build,desal
1896,baseline.csv,low_income,0.1,income_threshold,5600,20,3.0,baseline,none
1898,baseline.csv,low_income,0.1,income_threshold,5600,20,3.0,improved,none
1901,baseline.csv,low_income,0.1,income_threshold,5600,20,3.0,build,desal
1907,baseline.csv,low_income,0.1,income_threshold,5600,20,4.5,build,desal
1913,baseline.csv,low_income,0.1,income_threshold,5600,30,1.5,build,desal
1914,baseline.csv,low_income,0.1,income_threshold,5600,30,3.0,baseline,none
1916,baseline.csv,low_income,0.1,income_threshold,5600,30,3.0,improved,none
1919,baseline.csv,low_income,0.1,income_threshold,5600,30,3.0,build,desal
1925,baseline.csv,low_income,0.1,income_threshold,5600,30,4.5,build,desal
1931,baseline.csv,low_income,0.1,income_threshold,5600,40,1.5,build,desal
1932,baseline.csv,low_income,0.1,income_threshold,5600,40,3.0,baseline,none
1934,baseline.csv,low_income,0.1,income_threshold,5600,40,3.0,improved,none
1937,baseline.csv,low_income,0.1,income_threshold,5600,40,3.0,build,desal
1943,baseline.csv,low_income,0.1,income_threshold,5600,40,4.5,build,desal
1949,baseline.csv,low_income,0.41,zero_threshold,1400,20,1.5,build,desal
1950,baseline.csv,low_income,0.41,zero_threshold,1400,20,3.0,baseline,none
1952,baseline.csv,low_income,0.41,zero_threshold,1400,20,3.0,improved,none
1955,baseline.csv,low_income,0.41,zero_threshold,1400,20,3.0,build,desal
1961,baseline.csv,low_income,0.41,zero_threshold,1400,20,4.5,build,desal
1967,baseline.csv,low_income,0.41,zero_threshold,1400,30,1.5,build,desal
1968,baseline.csv,low_income,0.41,zero_threshold,1400,30,3.0,baseline,none
1970,baseline.csv,low_income,0.41,zero_threshold,1400,30,3.0,improved,none
1973,baseline.csv,low_income,0.41,zero_threshold,1400,30,3.0,build,desal
1979,baseline.csv,low_income,0.41,zero_threshold,1400,30,4.5,build,desal
1985,baseline.csv,low_income,0.41,zero_threshold,1400,40,1.5,build,desal
1986,baseline.csv,low_income,0.41,zero_threshold,1400,40,3.0,baseline,none
1988,baseline.csv,low_income,0.41,zero_threshold,1400,40,3.0,improved,none
1991,baseline.csv,low_income,0.41,zero_threshold,1400,40,3.0,build,desal
1997,baseline.csv,low_income,0.41,zero_threshold,1400,40,4.5,build,desal
2003,baseline.csv,low_income,0.41,zero_threshold,2800,20,1.5,build,desal
2004,baseline.csv,low_income,0.41,zero_threshold,2800,20,3.0,baseline,none
2006,baseline.csv,low_income,0.41,zero_threshold,2800,20,3.0,improved,none
2009,baseline.csv,low_income,0.41,zero_threshold,2800,20,3.0,build,desal
2015,baseline.csv,low_income,0.41,zero_threshold,2800,20,4.5,build,desal
2021,baseline.csv,low_income,0.41,zero_threshold,2800,30,1.5,build,desal
2022,baseline.csv,low_income,0.41,zero_threshold,2800,30,3.0,baseline,none
2024,baseline.csv,low_income,0.41,zero_threshold,2800,30,3.0,improved,none
2027,baseline.csv,low_income,0.41,zero_threshold,2800,30,3.0,build,desal
2033,baseline.csv,low_income,0.41,zero_threshold,2800,30,4.5,build,desal
2039,baseline.csv,low_income,0.41,zero_threshold,2800,40,1.5,build,desal
2040,baseline.csv,low_income,0.41,zero_threshold,2800,40,3.0,baseline,none
2042,baseline.csv,low_income,0.41,zero_threshold,2800,40,3.0,improved,none
2045,baseline.csv,low_income,0.41,zero_threshold,2800,40,3.0,build,desal
2051,baseline.csv,low_income,0.41,zero_threshold,2800,40,4.5,build,desal
2057,baseline.csv,low_income,0.41,zero_threshold,5600,20,1.5,build,desal
2058,baseline.csv,low_income,0.41,zero_threshold,5600,20,3.0,baseline,none
2060,baseline.csv,low_income,0.41,zero_threshold,5600,20,3.0,improved,none
2063,baseline.csv,low_income,0.41,zero_threshold,5600,20,3.0,build,desal
2069,baseline.csv,low_income,0.41,zero_threshold,5600,20,4.5,build,desal
2075,baseline.csv,low_income,0.41,zero_threshold,5600,30,1.5,build,desal
2076,baseline.csv,low_income,0.41,zero_threshold,5600,30,3.0,baseline,none
2078,baseline.csv,low_income,0.41,zero_threshold,5600,30,3.0,improved,none
2081,baseline.csv,low_income,0.41,zero_threshold,5600,30,3.0,build,desal
2087,baseline.csv,low_income,0.41,zero_threshold,5600,30,4.5,build,desal
2093,baseline.csv,low_income,0.41,zero_threshold,5600,40,1.5,build,desal
2094,baseline.csv,low_income,0.41,zero_threshold,5600,40,3.0,baseline,none
2096,baseline.csv,low_income,0.41,zero_threshold,5600,40,3.0,improved,none
2099,baseline.csv,low_income,0.41,zero_threshold,5600,40,3.0,build,desal
2105,baseline.csv,low_income,0.41,zero_threshold,5600,40,4.5,build,desal
2111,baseline.csv,low_income,0.41,high_threshold,1400,20,1.5,build,desal
2112,baseline.csv,low_income,0.41,high_threshold,1400,20,3.0,baseline,none
2114,baseline.csv,low_income,0.41,high_threshold,1400,20,3.0,improved,none
2117,baseline.csv,low_income,0.41,high_threshold,1400,20,3.0,build,desal
2123,baseline.csv,low_income,0.41,high_threshold,1400,20,4.5,build,desal
2129,baseline.csv,low_income,0.41,high_threshold,1400,30,1.5,build,desal
2130,baseline.csv,low_income,0.41,high_threshold,1400,30,3.0,baseline,none
2132,baseline.csv,low_income,0.41,high_threshold,1400,30,3.0,improved,none
2135,baseline.csv,low_income,0.41,high_threshold,1400,30,3.0,build,desal
2141,baseline.csv,low_income,0.41,high_threshold,1400,30,4.5,build,desal
2147,baseline.csv,low_income,0.41,high_threshold,1400,40,1.5,build,desal
2148,baseline.csv,low_income,0.41,high_threshold,1400,40,3.0,baseline,none
2150,baseline.csv,low_income,0.41,high_threshold,1400,40,3.0,improved,none
2153,baseline.csv,low_income,0.41,high_threshold,1400,40,3.0,build,desal
2159,baseline.csv,low_income,0.41,high_threshold,1400,40,4.5,build,desal
2165,baseline.csv,low_income,0.41,high_threshold,2800,20,1.5,build,desal
2166,baseline.csv,low_income,0.41,high_threshold,2800,20,3.0,baseline,none
2168,baseline.csv,low_income,0.41,high_threshold,2800,20,3.0,improved,none
2171,baseline.csv,low_income,0.41,high_threshold,2800,20,3.0,build,desal
2177,baseline.csv,low_income,0.41,high_threshold,2800,20,4.5,build,desal
2183,baseline.csv,low_income,0.41,high_threshold,2800,30,1.5,build,desal
2184,baseline.csv,low_income,0.41,high_threshold,2800,30,3.0,baseline,none
2186,baseline.csv,low_income,0.41,high_threshold,2800,30,3.0,improved,none
2189,baseline.csv,low_income,0.41,high_threshold,2800,30,3.0,build,desal
2195,baseline.csv,low_income,0.41,high_threshold,2800,30,4.5,build,desal
2201,baseline.csv,low_income,0.41,high_threshold,2800,40,1.5,build,desal
2202,baseline.csv,low_income,0.41,high_threshold,2800,40,3.0,baseline,none
2204,baseline.csv,low_income,0.41,high_threshold,2800,40,3.0,improved,none
2207,baseline.csv,low_income,0.41,high_threshold,2800,40,3.0,build,desal
2213,baseline.csv,low_income,0.41,high_threshold,2800,40,4.5,build,desal
2219,baseline.csv,low_income,0.41,high_threshold,5600,20,1.5,build,desal
2220,baseline.csv,low_income,0.41,high_threshold,5600,20,3.0,baseline,none
2222,baseline.csv,low_income,0.41,high_threshold,5600,20,3.0,improved,none
2225,baseline.csv,low_income,0.41,high_threshold,5600,20,3.0,build,desal
2231,baseline.csv,low_income,0.41,high_threshold,5600,20,4.5,build,desal
2237,baseline.csv,low_income,0.41,high_threshold,5600,30,1.5,build,desal
2238,baseline.csv,low_income,0.41,high_threshold,5600,30,3.0,baseline,none
2240,baseline.csv,low_income,0.41,high_threshold,5600,30,3.0,improved,none
2243,baseline.csv,low_income,0.41,high_threshold,5600,30,3.0,build,desal
2249,baseline.csv,low_income,0.41,high_threshold,5600,30,4.5,build,desal
2255,baseline.csv,low_income,0.41,high_threshold,5600,40,1.5,build,desal
2256,baseline.csv,low_income,0.41,high_threshold,5600,40,3.0,baseline,none
2258,baseline.csv,low_income,0.41,high_threshold,5600,40,3.0,improved,none
2261,baseline.csv,low_income,0.41,high_threshold,5600,40,3.0,build,desal
2267,baseline.csv,low_income,0.41,high_threshold,5600,40,4.5,build,desal
2273,baseline.csv,low_income,0.41,income_threshold,1400,20,1.5,build,desal
2274,baseline.csv,low_income,0.41,income_threshold,1400,20,3.0,baseline,none
2276,baseline.csv,low_income,0.41,income_threshold,1400,20,3.0,improved,none
2279,baseline.csv,low_income,0.41,income_threshold,1400,20,3.0,build,desal
2285,baseline.csv,low_income,0.41,income_threshold,1400,20,4.5,build,desal
2291,baseline.csv,low_income,0.41,income_threshold,1400,30,1.5,build,desal
2292,baseline.csv,low_income,0.41,income_threshold,1400,30,3.0,baseline,none
2294,baseline.csv,low_income,0.41,income_threshold,1400,30,3.0,improved,none
2297,baseline.csv,low_income,0.41,income_threshold,1400,30,3.0,build,desal
2303,baseline.csv,low_income,0.41,income_threshold,1400,30,4.5,build,desal
